*******************************************************************************
Ephemeris / WWW_USER Thu Nov  5 02:30:22 2015 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 65803 Didymos (1996 GT)         {source: JPL#120}
Center body name: Sun (10)                        {source: DE-0431LE-0431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Oct-08 00:00:00.0000 CT 
Stop  time      : A.D. 2020-Oct-11 00:00:00.0000 CT 
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Output type     : GEOMETRIC cartesian states
Coordinate systm: Body Mean Equator and Node of Date                           
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454131.5 ! 2007-Jan-31.00 (TDB)         Residual RMS= .3525         
   EC= .3839121996067163   QR= 1.013230564896817   TP= 2454482.5145586831      
   OM= 73.25567294445189   W=  319.1987828564368   IN= 3.408288701970675       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= 2.2593              
   H= 18.                  G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= Xk                    
*******************************************************************************
JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2459131.190277778, A.D. 2020-Oct-08 16:34:00.0000,  1.056126790136694E+08,  1.167707775384342E+08,  2.831049084672779E+06, -2.154113292111739E+01,  2.603299221023613E+01, -2.081369043636425E+00,
2459131.190972222, A.D. 2020-Oct-08 16:35:00.0000,  1.056113865392323E+08,  1.167723395108244E+08,  2.830924202356890E+06, -2.154134828633174E+01,  2.603275409381424E+01, -2.081374816855977E+00,
2459131.191666667, A.D. 2020-Oct-08 16:36:00.0000,  1.056100940518752E+08,  1.167739014689254E+08,  2.830799319694765E+06, -2.154156364772367E+01,  2.603251597551948E+01, -2.081380589789060E+00,
2459131.192361111, A.D. 2020-Oct-08 16:37:00.0000,  1.056088015515947E+08,  1.167754634127413E+08,  2.830674436686113E+06, -2.154177900529369E+01,  2.603227785535128E+01, -2.081386362435687E+00,
2459131.193055556, A.D. 2020-Oct-08 16:38:00.0000,  1.056075090383946E+08,  1.167770253422679E+08,  2.830549553331286E+06, -2.154199435904127E+01,  2.603203973331038E+01, -2.081392134795850E+00,
2459131.193750000, A.D. 2020-Oct-08 16:39:00.0000,  1.056062165122718E+08,  1.167785872575092E+08,  2.830424669629961E+06, -2.154220970896693E+01,  2.603180160939622E+01, -2.081397906869567E+00,
2459131.194444444, A.D. 2020-Oct-08 16:40:00.0000,  1.056049239732297E+08,  1.167801491584610E+08,  2.830299785582468E+06, -2.154242505507010E+01,  2.603156348360950E+01, -2.081403678656821E+00,
2459131.195138889, A.D. 2020-Oct-08 16:41:00.0000,  1.056036314212652E+08,  1.167817110451272E+08,  2.830174901188523E+06, -2.154264039735132E+01,  2.603132535594970E+01, -2.081409450157627E+00,
2459131.195833333, A.D. 2020-Oct-08 16:42:00.0000,  1.056023388563821E+08,  1.167832729175036E+08,  2.830050016448453E+06, -2.154285573581002E+01,  2.603108722641752E+01, -2.081415221371975E+00,
2459131.196527778, A.D. 2020-Oct-08 16:43:00.0000,  1.056010462785771E+08,  1.167848347755943E+08,  2.829925131361969E+06, -2.154307107044675E+01,  2.603084909501242E+01, -2.081420992299881E+00,
2459131.197222222, A.D. 2020-Oct-08 16:44:00.0000,  1.055997536878538E+08,  1.167863966193950E+08,  2.829800245929383E+06, -2.154328640126092E+01,  2.603061096173510E+01, -2.081426762941334E+00,
2459131.197916667, A.D. 2020-Oct-08 16:45:00.0000,  1.055984610842090E+08,  1.167879584489096E+08,  2.829675360150434E+06, -2.154350172825311E+01,  2.603037282658503E+01, -2.081432533296343E+00,
2459131.198611111, A.D. 2020-Oct-08 16:46:00.0000,  1.055971684676465E+08,  1.167895202641340E+08,  2.829550474025406E+06, -2.154371705142270E+01,  2.603013468956291E+01, -2.081438303364902E+00,
2459131.199305556, A.D. 2020-Oct-08 16:47:00.0000,  1.055958758381630E+08,  1.167910820650723E+08,  2.829425587554030E+06, -2.154393237077026E+01,  2.602989655066821E+01, -2.081444073147026E+00,
2459131.200000000, A.D. 2020-Oct-08 16:48:00.0000,  1.055945831957621E+08,  1.167926438517200E+08,  2.829300700736634E+06, -2.154414768629521E+01,  2.602965840990163E+01, -2.081449842642701E+00,
2459131.200694445, A.D. 2020-Oct-08 16:49:00.0000,  1.055932905404407E+08,  1.167942056240814E+08,  2.829175813572921E+06, -2.154436299799809E+01,  2.602942026726262E+01, -2.081455611851942E+00,
2459131.201388889, A.D. 2020-Oct-08 16:50:00.0000,  1.055919978722025E+08,  1.167957673821520E+08,  2.829050926063225E+06, -2.154457830587834E+01,  2.602918212275191E+01, -2.081461380774737E+00,
2459131.202083333, A.D. 2020-Oct-08 16:51:00.0000,  1.055907051910442E+08,  1.167973291259360E+08,  2.828926038207233E+06, -2.154479360993649E+01,  2.602894397636894E+01, -2.081467149411104E+00,
2459131.202777778, A.D. 2020-Oct-08 16:52:00.0000,  1.055894124969694E+08,  1.167988908554291E+08,  2.828801150005303E+06, -2.154500891017198E+01,  2.602870582811443E+01, -2.081472917761026E+00,
2459131.203472222, A.D. 2020-Oct-08 16:53:00.0000,  1.055881197899750E+08,  1.168004525706353E+08,  2.828676261457108E+06, -2.154522420658534E+01,  2.602846767798783E+01, -2.081478685824528E+00,
2459131.204166667, A.D. 2020-Oct-08 16:54:00.0000,  1.055868270700647E+08,  1.168020142715504E+08,  2.828551372563012E+06, -2.154543949917601E+01,  2.602822952598986E+01, -2.081484453601586E+00,
2459131.204861111, A.D. 2020-Oct-08 16:55:00.0000,  1.055855343372353E+08,  1.168035759581783E+08,  2.828426483322695E+06, -2.154565478794452E+01,  2.602799137211997E+01, -2.081490221092222E+00,
2459131.205555555, A.D. 2020-Oct-08 16:56:00.0000,  1.055842415914903E+08,  1.168051376305149E+08,  2.828301593736492E+06, -2.154587007289030E+01,  2.602775321637886E+01, -2.081495988296423E+00,
2459131.206250000, A.D. 2020-Oct-08 16:57:00.0000,  1.055829488328266E+08,  1.168066992885642E+08,  2.828176703804113E+06, -2.154608535401390E+01,  2.602751505876601E+01, -2.081501755214203E+00,
2459131.206944444, A.D. 2020-Oct-08 16:58:00.0000,  1.055816560612479E+08,  1.168082609323219E+08,  2.828051813525870E+06, -2.154630063131475E+01,  2.602727689928212E+01, -2.081507521845550E+00,
2459131.207638889, A.D. 2020-Oct-08 16:59:00.0000,  1.055803632767510E+08,  1.168098225617920E+08,  2.827926922901496E+06, -2.154651590479338E+01,  2.602703873792664E+01, -2.081513288190484E+00,
2459131.208333333, A.D. 2020-Oct-08 17:00:00.0000,  1.055790704793395E+08,  1.168113841769704E+08,  2.827802031931296E+06, -2.154673117444922E+01,  2.602680057470028E+01, -2.081519054248984E+00,
2459131.209027778, A.D. 2020-Oct-08 17:01:00.0000,  1.055777776690102E+08,  1.168129457778610E+08,  2.827677140614994E+06, -2.154694644028283E+01,  2.602656240960252E+01, -2.081524820021077E+00,
2459131.209722222, A.D. 2020-Oct-08 17:02:00.0000,  1.055764848457667E+08,  1.168145073644595E+08,  2.827552248952903E+06, -2.154716170229361E+01,  2.602632424263404E+01, -2.081530585506735E+00,
2459131.210416667, A.D. 2020-Oct-08 17:03:00.0000,  1.055751920096060E+08,  1.168160689367700E+08,  2.827427356944740E+06, -2.154737696048213E+01,  2.602608607379430E+01, -2.081536350705992E+00,
2459131.211111111, A.D. 2020-Oct-08 17:04:00.0000,  1.055738991605316E+08,  1.168176304947882E+08,  2.827302464590833E+06, -2.154759221484780E+01,  2.602584790308403E+01, -2.081542115618822E+00,
2459131.211805556, A.D. 2020-Oct-08 17:05:00.0000,  1.055726062985403E+08,  1.168191920385183E+08,  2.827177571890876E+06, -2.154780746539117E+01,  2.602560973050268E+01, -2.081547880245244E+00,
2459131.212500000, A.D. 2020-Oct-08 17:06:00.0000,  1.055713134236359E+08,  1.168207535679558E+08,  2.827052678845212E+06, -2.154802271211166E+01,  2.602537155605096E+01, -2.081553644585249E+00,
2459131.213194444, A.D. 2020-Oct-08 17:07:00.0000,  1.055700205358150E+08,  1.168223150831049E+08,  2.826927785453536E+06, -2.154823795500982E+01,  2.602513337972832E+01, -2.081559408638851E+00,
2459131.213888889, A.D. 2020-Oct-08 17:08:00.0000,  1.055687276350814E+08,  1.168238765839613E+08,  2.826802891716190E+06, -2.154845319408508E+01,  2.602489520153548E+01, -2.081565172406034E+00,
2459131.214583333, A.D. 2020-Oct-08 17:09:00.0000,  1.055674347214318E+08,  1.168254380705290E+08,  2.826677997632854E+06, -2.154866842933798E+01,  2.602465702147189E+01, -2.081570935886820E+00,
2459131.215277778, A.D. 2020-Oct-08 17:10:00.0000,  1.055661417948700E+08,  1.168269995428038E+08,  2.826553103203893E+06, -2.154888366076794E+01,  2.602441883953825E+01, -2.081576699081189E+00,
2459131.215972222, A.D. 2020-Oct-08 17:11:00.0000,  1.055648488553926E+08,  1.168285610007897E+08,  2.826428208428979E+06, -2.154909888837552E+01,  2.602418065573404E+01, -2.081582461989164E+00,
2459131.216666667, A.D. 2020-Oct-08 17:12:00.0000,  1.055635559030035E+08,  1.168301224444824E+08,  2.826303313308455E+06, -2.154931411216013E+01,  2.602394247005996E+01, -2.081588224610732E+00,
2459131.217361111, A.D. 2020-Oct-08 17:13:00.0000,  1.055622629376993E+08,  1.168316838738860E+08,  2.826178417842031E+06, -2.154952933212231E+01,  2.602370428251546E+01, -2.081593986945903E+00,
2459131.218055556, A.D. 2020-Oct-08 17:14:00.0000,  1.055609699594837E+08,  1.168332452889962E+08,  2.826053522030041E+06, -2.154974454826151E+01,  2.602346609310126E+01, -2.081599748994668E+00,
2459131.218750000, A.D. 2020-Oct-08 17:15:00.0000,  1.055596769683536E+08,  1.168348066898171E+08,  2.825928625872158E+06, -2.154995976057825E+01,  2.602322790181681E+01, -2.081605510757042E+00,
2459131.219444444, A.D. 2020-Oct-08 17:16:00.0000,  1.055583839643109E+08,  1.168363680763464E+08,  2.825803729368582E+06, -2.155017496907226E+01,  2.602298970866251E+01, -2.081611272233021E+00,
2459131.220138889, A.D. 2020-Oct-08 17:17:00.0000,  1.055570909473574E+08,  1.168379294485820E+08,  2.825678832519501E+06, -2.155039017374322E+01,  2.602275151363877E+01, -2.081617033422599E+00,
2459131.220833333, A.D. 2020-Oct-08 17:18:00.0000,  1.055557979174901E+08,  1.168394908065280E+08,  2.825553935324594E+06, -2.155060537459169E+01,  2.602251331674502E+01, -2.081622794325792E+00,
2459131.221527778, A.D. 2020-Oct-08 17:19:00.0000,  1.055545048747126E+08,  1.168410521501800E+08,  2.825429037784189E+06, -2.155082057161710E+01,  2.602227511798198E+01, -2.081628554942585E+00,
2459131.222222222, A.D. 2020-Oct-08 17:20:00.0000,  1.055532118190217E+08,  1.168426134795420E+08,  2.825304139898002E+06, -2.155103576481998E+01,  2.602203691734913E+01, -2.081634315272998E+00,
2459131.222916667, A.D. 2020-Oct-08 17:21:00.0000,  1.055519187504209E+08,  1.168441747946100E+08,  2.825179241666369E+06, -2.155125095419977E+01,  2.602179871484715E+01, -2.081640075317011E+00,
2459131.223611111, A.D. 2020-Oct-08 17:22:00.0000,  1.055506256689073E+08,  1.168457360953878E+08,  2.825054343088977E+06, -2.155146613975700E+01,  2.602156051047551E+01, -2.081645835074651E+00,
2459131.224305556, A.D. 2020-Oct-08 17:23:00.0000,  1.055493325744843E+08,  1.168472973818711E+08,  2.824929444166169E+06, -2.155168132149111E+01,  2.602132230423492E+01, -2.081651594545896E+00,
2459131.225000000, A.D. 2020-Oct-08 17:24:00.0000,  1.055480394671488E+08,  1.168488586540642E+08,  2.824804544897638E+06, -2.155189649940263E+01,  2.602108409612484E+01, -2.081657353730767E+00,
2459131.225694444, A.D. 2020-Oct-08 17:25:00.0000,  1.055467463469045E+08,  1.168504199119626E+08,  2.824679645283729E+06, -2.155211167349100E+01,  2.602084588614597E+01, -2.081663112629249E+00,
2459131.226388889, A.D. 2020-Oct-08 17:26:00.0000,  1.055454532137481E+08,  1.168519811555704E+08,  2.824554745324135E+06, -2.155232684375676E+01,  2.602060767429777E+01, -2.081668871241359E+00,
2459131.227083333, A.D. 2020-Oct-08 17:27:00.0000,  1.055441600676833E+08,  1.168535423848834E+08,  2.824429845019199E+06, -2.155254201019933E+01,  2.602036946058096E+01, -2.081674629567082E+00,
2459131.227777778, A.D. 2020-Oct-08 17:28:00.0000,  1.055428669087070E+08,  1.168551035999056E+08,  2.824304944368601E+06, -2.155275717281926E+01,  2.602013124499500E+01, -2.081680387606440E+00,
2459131.228472222, A.D. 2020-Oct-08 17:29:00.0000,  1.055415737368227E+08,  1.168566648006327E+08,  2.824180043372691E+06, -2.155297233161597E+01,  2.601989302754058E+01, -2.081686145359413E+00,
2459131.229166667, A.D. 2020-Oct-08 17:30:00.0000,  1.055402805520273E+08,  1.168582259870688E+08,  2.824055142031163E+06, -2.155318748659002E+01,  2.601965480821716E+01, -2.081691902826019E+00,
2459131.229861111, A.D. 2020-Oct-08 17:31:00.0000,  1.055389873543244E+08,  1.168597871592096E+08,  2.823930240344360E+06, -2.155340263774082E+01,  2.601941658702547E+01, -2.081697660006251E+00,
2459131.230555556, A.D. 2020-Oct-08 17:32:00.0000,  1.055376941437109E+08,  1.168613483170592E+08,  2.823805338311970E+06, -2.155361778506892E+01,  2.601917836396495E+01, -2.081703416900117E+00,
2459131.231250000, A.D. 2020-Oct-08 17:33:00.0000,  1.055364009201903E+08,  1.168629094606133E+08,  2.823680435934342E+06, -2.155383292857375E+01,  2.601894013903632E+01, -2.081709173507608E+00,
2459131.231944445, A.D. 2020-Oct-08 17:34:00.0000,  1.055351076837596E+08,  1.168644705898758E+08,  2.823555533211164E+06, -2.155404806825585E+01,  2.601870191223902E+01, -2.081714929828738E+00,
2459131.232638889, A.D. 2020-Oct-08 17:35:00.0000,  1.055338144344223E+08,  1.168660317048426E+08,  2.823430630142771E+06, -2.155426320411464E+01,  2.601846368357378E+01, -2.081720685863500E+00,
2459131.233333333, A.D. 2020-Oct-08 17:36:00.0000,  1.055325211721752E+08,  1.168675928055177E+08,  2.823305726728864E+06, -2.155447833615068E+01,  2.601822545304005E+01, -2.081726441611906E+00,
2459131.234027778, A.D. 2020-Oct-08 17:37:00.0000,  1.055312278970220E+08,  1.168691538918969E+08,  2.823180822969794E+06, -2.155469346436338E+01,  2.601798722063854E+01, -2.081732197073940E+00,
2459131.234722222, A.D. 2020-Oct-08 17:38:00.0000,  1.055299346089596E+08,  1.168707149639841E+08,  2.823055918865219E+06, -2.155490858875330E+01,  2.601774898636871E+01, -2.081737952249624E+00,
2459131.235416667, A.D. 2020-Oct-08 17:39:00.0000,  1.055286413079915E+08,  1.168722760217752E+08,  2.822931014415525E+06, -2.155512370931985E+01,  2.601751075023126E+01, -2.081743707138942E+00,
2459131.236111111, A.D. 2020-Oct-08 17:40:00.0000,  1.055273479941146E+08,  1.168738370652741E+08,  2.822806109620370E+06, -2.155533882606359E+01,  2.601727251222566E+01, -2.081749461741909E+00,
2459131.236805555, A.D. 2020-Oct-08 17:41:00.0000,  1.055260546673325E+08,  1.168753980944766E+08,  2.822681204480134E+06, -2.155555393898393E+01,  2.601703427235261E+01, -2.081755216058513E+00,
2459131.237500000, A.D. 2020-Oct-08 17:42:00.0000,  1.055247613276420E+08,  1.168769591093867E+08,  2.822556298994459E+06, -2.155576904808143E+01,  2.601679603061157E+01, -2.081760970088773E+00,
2459131.238194444, A.D. 2020-Oct-08 17:43:00.0000,  1.055234679750468E+08,  1.168785201100002E+08,  2.822431393163733E+06, -2.155598415335551E+01,  2.601655778700326E+01, -2.081766723832676E+00,
2459131.238888889, A.D. 2020-Oct-08 17:44:00.0000,  1.055221746095437E+08,  1.168800810963210E+08,  2.822306486987613E+06, -2.155619925480671E+01,  2.601631954152712E+01, -2.081772477290233E+00,
2459131.239583333, A.D. 2020-Oct-08 17:45:00.0000,  1.055208812311364E+08,  1.168816420683451E+08,  2.822181580466449E+06, -2.155641435243446E+01,  2.601608129418387E+01, -2.081778230461433E+00,
2459131.240277778, A.D. 2020-Oct-08 17:46:00.0000,  1.055195878398216E+08,  1.168832030260762E+08,  2.822056673599966E+06, -2.155662944623930E+01,  2.601584304497297E+01, -2.081783983346297E+00,
2459131.240972222, A.D. 2020-Oct-08 17:47:00.0000,  1.055182944356029E+08,  1.168847639695104E+08,  2.821931766388468E+06, -2.155684453622067E+01,  2.601560479389512E+01, -2.081789735944808E+00,
2459131.241666667, A.D. 2020-Oct-08 17:48:00.0000,  1.055170010184773E+08,  1.168863248986514E+08,  2.821806858831659E+06, -2.155705962237910E+01,  2.601536654094978E+01, -2.081795488256981E+00,
2459131.242361111, A.D. 2020-Oct-08 17:49:00.0000,  1.055157075884483E+08,  1.168878858134952E+08,  2.821681950929888E+06, -2.155727470471402E+01,  2.601512828613767E+01, -2.081801240282806E+00,
2459131.243055556, A.D. 2020-Oct-08 17:50:00.0000,  1.055144141455129E+08,  1.168894467140457E+08,  2.821557042682841E+06, -2.155748978322598E+01,  2.601489002945824E+01, -2.081806992022297E+00,
2459131.243750000, A.D. 2020-Oct-08 17:51:00.0000,  1.055131206896745E+08,  1.168910076002987E+08,  2.821432134090848E+06, -2.155770485791439E+01,  2.601465177091220E+01, -2.081812743475441E+00,
2459131.244444444, A.D. 2020-Oct-08 17:52:00.0000,  1.055118272209300E+08,  1.168925684722581E+08,  2.821307225153632E+06, -2.155791992877982E+01,  2.601441351049900E+01, -2.081818494642258E+00,
2459131.245138889, A.D. 2020-Oct-08 17:53:00.0000,  1.055105337392831E+08,  1.168941293299198E+08,  2.821182315871499E+06, -2.155813499582167E+01,  2.601417524821936E+01, -2.081824245522732E+00,
2459131.245833333, A.D. 2020-Oct-08 17:54:00.0000,  1.055092402447307E+08,  1.168956901732878E+08,  2.821057406244181E+06, -2.155835005904050E+01,  2.601393698407274E+01, -2.081829996116879E+00,
2459131.246527778, A.D. 2020-Oct-08 17:55:00.0000,  1.055079467372762E+08,  1.168972510023578E+08,  2.820932496271983E+06, -2.155856511843574E+01,  2.601369871805984E+01, -2.081835746424687E+00,
2459131.247222222, A.D. 2020-Oct-08 17:56:00.0000,  1.055066532169166E+08,  1.168988118171339E+08,  2.820807585954614E+06, -2.155878017400792E+01,  2.601346045018012E+01, -2.081841496446174E+00,
2459131.247916667, A.D. 2020-Oct-08 17:57:00.0000,  1.055053596836554E+08,  1.169003726176118E+08,  2.820682675292410E+06, -2.155899522575648E+01,  2.601322218043430E+01, -2.081847246181317E+00,
2459131.248611111, A.D. 2020-Oct-08 17:58:00.0000,  1.055040661374896E+08,  1.169019334037955E+08,  2.820557764285080E+06, -2.155921027368195E+01,  2.601298390882182E+01, -2.081852995630147E+00,
2459131.249305556, A.D. 2020-Oct-08 17:59:00.0000,  1.055027725784227E+08,  1.169034941756807E+08,  2.820432852932960E+06, -2.155942531778377E+01,  2.601274563534340E+01, -2.081858744792642E+00,
2459131.250000000, A.D. 2020-Oct-08 18:00:00.0000,  1.055014790064516E+08,  1.169050549332716E+08,  2.820307941235714E+06, -2.155964035806248E+01,  2.601250735999851E+01, -2.081864493668824E+00,
2459131.250694444, A.D. 2020-Oct-08 18:01:00.0000,  1.055001854215781E+08,  1.169066156765659E+08,  2.820183029193558E+06, -2.155985539451779E+01,  2.601226908278752E+01, -2.081870242258679E+00,
2459131.251388889, A.D. 2020-Oct-08 18:02:00.0000,  1.054988918238043E+08,  1.169081764055615E+08,  2.820058116806656E+06, -2.156007042714938E+01,  2.601203080371084E+01, -2.081875990562210E+00,
2459131.252083333, A.D. 2020-Oct-08 18:03:00.0000,  1.054975982131270E+08,  1.169097371202623E+08,  2.819933204074696E+06, -2.156028545595783E+01,  2.601179252276792E+01, -2.081881738579424E+00,
2459131.252777778, A.D. 2020-Oct-08 18:04:00.0000,  1.054963045895497E+08,  1.169112978206641E+08,  2.819808290998034E+06, -2.156050048094255E+01,  2.601155423995949E+01, -2.081887486310318E+00,
2459131.253472222, A.D. 2020-Oct-08 18:05:00.0000,  1.054950109530694E+08,  1.169128585067710E+08,  2.819683377576359E+06, -2.156071550210408E+01,  2.601131595528499E+01, -2.081893233754903E+00,
2459131.254166667, A.D. 2020-Oct-08 18:06:00.0000,  1.054937173036896E+08,  1.169144191785787E+08,  2.819558463809997E+06, -2.156093051944186E+01,  2.601107766874513E+01, -2.081898980913166E+00,
2459131.254861111, A.D. 2020-Oct-08 18:07:00.0000,  1.054924236414072E+08,  1.169159798360912E+08,  2.819433549698651E+06, -2.156114553295641E+01,  2.601083938033938E+01, -2.081904727785123E+00,
2459131.255555556, A.D. 2020-Oct-08 18:08:00.0000,  1.054911299662257E+08,  1.169175404793042E+08,  2.819308635242671E+06, -2.156136054264719E+01,  2.601060109006844E+01, -2.081910474370764E+00,
2459131.256250000, A.D. 2020-Oct-08 18:09:00.0000,  1.054898362781422E+08,  1.169191011082219E+08,  2.819183720441736E+06, -2.156157554851472E+01,  2.601036279793177E+01, -2.081916220670102E+00,
2459131.256944444, A.D. 2020-Oct-08 18:10:00.0000,  1.054885425771600E+08,  1.169206617228399E+08,  2.819058805296198E+06, -2.156179055055843E+01,  2.601012450393007E+01, -2.081921966683126E+00,
2459131.257638889, A.D. 2020-Oct-08 18:11:00.0000,  1.054872488632762E+08,  1.169222223231623E+08,  2.818933889805742E+06, -2.156200554877888E+01,  2.600988620806281E+01, -2.081927712409852E+00,
2459131.258333333, A.D. 2020-Oct-08 18:12:00.0000,  1.054859551364943E+08,  1.169237829091848E+08,  2.818808973970726E+06, -2.156222054317546E+01,  2.600964791033070E+01, -2.081933457850264E+00,
2459131.259027778, A.D. 2020-Oct-08 18:13:00.0000,  1.054846613968112E+08,  1.169253434809114E+08,  2.818684057790808E+06, -2.156243553374875E+01,  2.600940961073319E+01, -2.081939203004383E+00,
2459131.259722222, A.D. 2020-Oct-08 18:14:00.0000,  1.054833676442304E+08,  1.169269040383380E+08,  2.818559141266368E+06, -2.156265052049817E+01,  2.600917130927099E+01, -2.081944947872193E+00,
2459131.260416667, A.D. 2020-Oct-08 18:15:00.0000,  1.054820738787488E+08,  1.169284645814685E+08,  2.818434224397078E+06, -2.156286550342426E+01,  2.600893300594356E+01, -2.081950692453709E+00,
2459131.261111111, A.D. 2020-Oct-08 18:16:00.0000,  1.054807801003701E+08,  1.169300251102986E+08,  2.818309307183273E+06, -2.156308048252644E+01,  2.600869470075161E+01, -2.081956436748923E+00,
2459131.261805556, A.D. 2020-Oct-08 18:17:00.0000,  1.054794863090910E+08,  1.169315856248325E+08,  2.818184389624670E+06, -2.156329545780527E+01,  2.600845639369460E+01, -2.081962180757849E+00,
2459131.262500000, A.D. 2020-Oct-08 18:18:00.0000,  1.054781925049153E+08,  1.169331461250658E+08,  2.818059471721597E+06, -2.156351042926015E+01,  2.600821808477324E+01, -2.081967924480471E+00,
